SizeRank,StateName,Avg_House_Price,year,month,import_of_goods,export_of_goods,gdp_of_goods,Real_PerCap,house_ownership,PPI_Lumber_of_goods,CPI_of_goods,NASDAQ_Index,Fed_Interest_Rate,PPI_ALL_Index,Children 0-18,Adults 19-25,Adults 26-34,Adults 35-54,Adults 55-64,Adults 65+,MORTGAGE,population
27.0,OK,109246.0,2014,10.0,1261.236564,523.027956,193504.2,51542.0,69.3,214.0,237.43,4403.23,0.09,203.4,0.26,0.097,0.122,0.253,0.124,0.145,4.036,3879187
26.0,OR,255688.0,2014,10.0,1207.663432,1884.885832,198450.5,43052.0,62.8,214.0,237.43,4403.23,0.09,203.4,0.227,0.087,0.125,0.262,0.139,0.16,4.036,3965447
5.0,PA,162327.0,2014,10.0,7994.959624,3740.11649,726960.1,50321.0,69.7,214.0,237.43,4403.23,0.09,203.4,0.225,0.087,0.116,0.265,0.142,0.166,4.036,12792392
42.0,RI,240028.0,2014,10.0,781.03296,211.701369,58242.7,47865.0,61.8,214.0,237.43,4403.23,0.09,203.4,0.218,0.095,0.119,0.272,0.138,0.158,4.036,1056511
23.0,SC,148063.0,2014,10.0,3697.234502,2951.439326,207319.6,41765.0,72.9,214.0,237.43,4403.23,0.09,203.4,0.24,0.091,0.114,0.263,0.134,0.159,4.036,4826858
16.0,TN,138144.0,2014,10.0,6538.019205,2933.971394,326319.3,44714.0,66.7,214.0,237.43,4403.23,0.09,203.4,0.242,0.093,0.115,0.268,0.132,0.15,4.036,6544617
1.0,TX,154845.0,2014,10.0,25361.009861,24049.220197,1592675.7,48996.0,62.2,214.0,237.43,4403.23,0.09,203.4,0.281,0.098,0.129,0.266,0.111,0.115,4.036,26963092
33.0,UT,233585.0,2014,10.0,964.896188,1143.678045,151653.7,39605.0,70.9,214.0,237.43,4403.23,0.09,203.4,0.324,0.108,0.135,0.237,0.096,0.101,4.036,2938327
11.0,VA,247800.0,2014,10.0,2306.597267,1639.189692,490922.5,49587.0,68.7,214.0,237.43,4403.23,0.09,203.4,0.242,0.092,0.122,0.276,0.129,0.14,4.036,8315430
48.0,VT,226428.0,2014,10.0,394.501161,342.512595,32329.1,49294.0,73.5,214.0,237.43,4403.23,0.09,203.4,0.207,0.085,0.107,0.271,0.16,0.171,4.036,625693
12.0,WA,269982.0,2014,10.0,4802.74268,8657.103367,463705.5,49888.0,63.6,214.0,237.43,4403.23,0.09,203.4,0.24,0.092,0.128,0.268,0.132,0.141,4.036,7057531
19.0,WI,152278.0,2014,10.0,2302.023022,2092.210858,312942.8,48515.0,67.8,214.0,237.43,4403.23,0.09,203.4,0.238,0.092,0.115,0.267,0.137,0.151,4.036,5753199
36.0,WV,92688.0,2014,10.0,359.248478,578.114483,74850.1,41594.0,75.6,214.0,237.43,4403.23,0.09,203.4,0.217,0.087,0.106,0.262,0.149,0.179,4.036,1850569
50.0,WY,215387.0,2014,10.0,149.238916,187.831393,40217.3,59526.0,70.8,214.0,237.43,4403.23,0.09,203.4,0.248,0.093,0.129,0.253,0.143,0.135,4.036,583159
46.0,AK,282735.0,2014,11.0,92.708795,394.807519,53634.1,55466.0,64.9,211.2,236.983,4687.702105263158,0.09,200.9,0.272,0.109,0.131,0.261,0.131,0.096,3.9975,737075
22.0,AL,116521.0,2014,11.0,1931.944657,1622.306973,207556.3,42001.0,72.1,211.2,236.983,4687.702105263158,0.09,200.9,0.243,0.094,0.113,0.263,0.133,0.154,3.9975,4843737
31.0,AR,106928.0,2014,11.0,577.759653,569.74764,122126.9,44097.0,65.4,211.2,236.983,4687.702105263158,0.09,200.9,0.256,0.089,0.115,0.258,0.127,0.156,3.9975,2968759
15.0,AZ,193733.0,2014,11.0,1576.803113,1870.19498,303007.6,40285.0,63.5,211.2,236.983,4687.702105263158,0.09,200.9,0.255,0.096,0.117,0.251,0.12,0.161,3.9975,6732873
0.0,CA,426958.0,2014,11.0,35755.375615,14812.696548,2462170.6,47489.0,54.2,211.2,236.983,4687.702105263158,0.09,200.9,0.25,0.101,0.131,0.271,0.118,0.129,3.9975,38586706
21.0,CO,273937.0,2014,11.0,1164.415173,716.003474,323964.3,50261.0,65.0,211.2,236.983,4687.702105263158,0.09,200.9,0.247,0.094,0.133,0.271,0.127,0.128,3.9975,5352637
28.0,CT,240386.0,2014,11.0,1640.755848,1271.639893,265935.7,62126.0,67.4,211.2,236.983,4687.702105263158,0.09,200.9,0.231,0.084,0.11,0.283,0.139,0.154,3.9975,3595697
49.0,DC,526514.0,2014,11.0,97.047161,88.373181,127953.1,63619.0,41.5,211.2,236.983,4687.702105263158,0.09,200.9,0.188,0.104,0.213,0.271,0.109,0.115,3.9975,663603
44.0,DE,222643.0,2014,11.0,786.763088,447.099375,75553.6,46902.0,74.3,211.2,236.983,4687.702105263158,0.09,200.9,0.234,0.093,0.112,0.261,0.137,0.164,3.9975,933131
3.0,FL,179235.0,2014,11.0,6048.918017,5214.360534,920088.4,43829.0,64.9,211.2,236.983,4687.702105263158,0.09,200.9,0.217,0.088,0.111,0.261,0.131,0.192,3.9975,19853880
8.0,GA,147690.0,2014,11.0,6856.490027,3176.254802,524496.5,42964.0,62.9,211.2,236.983,4687.702105263158,0.09,200.9,0.264,0.094,0.121,0.278,0.119,0.124,3.9975,10071204
39.0,HI,536284.0,2014,11.0,328.409206,231.445225,81873.4,42364.0,58.4,211.2,236.983,4687.702105263158,0.09,200.9,0.233,0.087,0.126,0.256,0.132,0.167,3.9975,1415335
29.0,IA,127652.0,2014,11.0,798.521225,1180.484343,182992.3,49947.0,69.4,211.2,236.983,4687.702105263158,0.09,200.9,0.248,0.09,0.116,0.255,0.134,0.156,3.9975,3110643
38.0,ID,179974.0,2014,11.0,411.886195,357.766691,67354.8,40827.0,69.6,211.2,236.983,4687.702105263158,0.09,200.9,0.278,0.094,0.114,0.246,0.124,0.144,3.9975,1632248
4.0,IL,172474.0,2014,11.0,10966.424819,5700.934444,819693.7,50197.0,66.4,211.2,236.983,4687.702105263158,0.09,200.9,0.246,0.093,0.124,0.272,0.128,0.137,3.9975,12885092
14.0,IN,119674.0,2014,11.0,3956.126499,2800.41363,345124.8,45287.0,70.1,211.2,236.983,4687.702105263158,0.09,200.9,0.254,0.093,0.116,0.266,0.13,0.142,3.9975,6596019
32.0,KS,122092.0,2014,11.0,897.327612,927.475996,157801.9,51211.0,64.7,211.2,236.983,4687.702105263158,0.09,200.9,0.266,0.095,0.119,0.251,0.128,0.141,3.9975,2901861
25.0,KY,115527.0,2014,11.0,3207.474406,2365.749551,197276.4,42161.0,67.6,211.2,236.983,4687.702105263158,0.09,200.9,0.243,0.091,0.113,0.271,0.134,0.148,3.9975,4416992
24.0,LA,151490.0,2014,11.0,3860.133413,6216.940509,246817.7,46963.0,65.3,211.2,236.983,4687.702105263158,0.09,200.9,0.256,0.098,0.126,0.256,0.128,0.136,3.9975,4645938
13.0,MA,341586.0,2014,11.0,2509.538944,2222.850403,506463.5,57329.0,63.0,211.2,236.983,4687.702105263158,0.09,200.9,0.221,0.092,0.123,0.279,0.135,0.15,3.9975,6764864
18.0,MD,274480.0,2014,11.0,2518.552492,881.822614,371837.8,50708.0,66.2,211.2,236.983,4687.702105263158,0.09,200.9,0.24,0.089,0.124,0.28,0.131,0.137,3.9975,5960064
40.0,ME,188454.0,2014,11.0,252.837937,264.506775,60351.6,45784.0,71.0,211.2,236.983,4687.702105263158,0.09,200.9,0.204,0.079,0.102,0.274,0.16,0.182,3.9975,1331217
7.0,MI,124429.0,2014,11.0,10259.776586,4477.815618,482300.1,44084.0,73.8,211.2,236.983,4687.702105263158,0.09,200.9,0.236,0.096,0.109,0.265,0.14,0.154,3.9975,9932033
20.0,MN,196536.0,2014,11.0,3023.170553,1754.675423,341441.8,51745.0,71.4,211.2,236.983,4687.702105263158,0.09,200.9,0.247,0.087,0.127,0.266,0.133,0.14,3.9975,5452665
17.0,MO,127717.0,2014,11.0,1401.661993,1631.751747,307272.8,45689.0,70.5,211.2,236.983,4687.702105263158,0.09,200.9,0.243,0.091,0.12,0.261,0.133,0.152,3.9975,6059130
30.0,MS,105986.0,2014,11.0,1117.729279,997.843289,109606.8,40143.0,73.2,211.2,236.983,4687.702105263158,0.09,200.9,0.263,0.094,0.112,0.259,0.128,0.144,3.9975,2991892
43.0,MT,224061.0,2014,11.0,480.262815,118.31941,46804.0,45334.0,66.9,211.2,236.983,4687.702105263158,0.09,200.9,0.231,0.096,0.111,0.245,0.151,0.167,3.9975,1022657
9.0,NC,156664.0,2014,11.0,3943.409379,2697.222046,513995.2,43838.0,66.4,211.2,236.983,4687.702105263158,0.09,200.9,0.246,0.091,0.114,0.274,0.128,0.147,3.9975,9937295
47.0,ND,214826.0,2014,11.0,291.011858,567.871149,62531.0,63085.0,64.5,211.2,236.983,4687.702105263158,0.09,200.9,0.241,0.118,0.134,0.238,0.13,0.14,3.9975,738736
37.0,NE,132749.0,2014,11.0,353.910957,643.924294,116720.3,54093.0,66.7,211.2,236.983,4687.702105263158,0.09,200.9,0.266,0.089,0.122,0.252,0.128,0.143,3.9975,1879955
41.0,NH,228399.0,2014,11.0,876.897298,350.855588,78349.2,52473.0,72.2,211.2,236.983,4687.702105263158,0.09,200.9,0.217,0.085,0.103,0.286,0.153,0.157,3.9975,1334257
10.0,NJ,301946.0,2014,11.0,9925.622801,3096.797778,574179.2,53239.0,65.2,211.2,236.983,4687.702105263158,0.09,200.9,0.239,0.085,0.114,0.285,0.131,0.145,3.9975,8867277
35.0,NM,171158.0,2014,11.0,183.063225,258.773118,94864.3,39826.0,66.3,211.2,236.983,4687.702105263158,0.09,200.9,0.254,0.102,0.115,0.244,0.133,0.153,3.9975,2090236
34.0,NV,201964.0,2014,11.0,568.758378,543.695468,147544.0,42759.0,56.0,211.2,236.983,4687.702105263158,0.09,200.9,0.245,0.093,0.126,0.272,0.122,0.142,3.9975,2818935
2.0,NY,268428.0,2014,11.0,10604.301733,7669.69234,1561636.4,51567.0,52.9,211.2,236.983,4687.702105263158,0.09,200.9,0.227,0.095,0.129,0.274,0.129,0.146,3.9975,19653431
6.0,OH,114677.0,2014,11.0,5550.87462,4443.012968,632182.2,46834.0,67.3,211.2,236.983,4687.702105263158,0.09,200.9,0.241,0.089,0.114,0.265,0.138,0.153,3.9975,11606573
27.0,OK,109734.0,2014,11.0,1152.603848,487.887352,193504.2,51542.0,69.3,211.2,236.983,4687.702105263158,0.09,200.9,0.26,0.097,0.122,0.253,0.124,0.145,3.9975,3879187
26.0,OR,257219.0,2014,11.0,1107.299013,1817.853914,198450.5,43052.0,62.8,211.2,236.983,4687.702105263158,0.09,200.9,0.227,0.087,0.125,0.262,0.139,0.16,3.9975,3965447
5.0,PA,162476.0,2014,11.0,6722.216552,3169.561116,726960.1,50321.0,69.7,211.2,236.983,4687.702105263158,0.09,200.9,0.225,0.087,0.116,0.265,0.142,0.166,3.9975,12792392
42.0,RI,240439.0,2014,11.0,590.622708,200.07866,58242.7,47865.0,61.8,211.2,236.983,4687.702105263158,0.09,200.9,0.218,0.095,0.119,0.272,0.138,0.158,3.9975,1056511
23.0,SC,148290.0,2014,11.0,2995.993153,2402.68599,207319.6,41765.0,72.9,211.2,236.983,4687.702105263158,0.09,200.9,0.24,0.091,0.114,0.263,0.134,0.159,3.9975,4826858
16.0,TN,138321.0,2014,11.0,5708.609443,2631.808441,326319.3,44714.0,66.7,211.2,236.983,4687.702105263158,0.09,200.9,0.242,0.093,0.115,0.268,0.132,0.15,3.9975,6544617
1.0,TX,155816.0,2014,11.0,24727.799213,22059.427619,1592675.7,48996.0,62.2,211.2,236.983,4687.702105263158,0.09,200.9,0.281,0.098,0.129,0.266,0.111,0.115,3.9975,26963092
33.0,UT,234502.0,2014,11.0,907.193449,1229.872337,151653.7,39605.0,70.9,211.2,236.983,4687.702105263158,0.09,200.9,0.324,0.108,0.135,0.237,0.096,0.101,3.9975,2938327
11.0,VA,248067.0,2014,11.0,2011.651372,1545.094906,490922.5,49587.0,68.7,211.2,236.983,4687.702105263158,0.09,200.9,0.242,0.092,0.122,0.276,0.129,0.14,3.9975,8315430
48.0,VT,226677.0,2014,11.0,375.010695,315.106779,32329.1,49294.0,73.5,211.2,236.983,4687.702105263158,0.09,200.9,0.207,0.085,0.107,0.271,0.16,0.171,3.9975,625693
12.0,WA,271536.0,2014,11.0,4202.925924,7734.470739,463705.5,49888.0,63.6,211.2,236.983,4687.702105263158,0.09,200.9,0.24,0.092,0.128,0.268,0.132,0.141,3.9975,7057531
19.0,WI,152571.0,2014,11.0,1882.423297,1942.263087,312942.8,48515.0,67.8,211.2,236.983,4687.702105263158,0.09,200.9,0.238,0.092,0.115,0.267,0.137,0.151,3.9975,5753199
36.0,WV,92921.0,2014,11.0,270.691681,573.322321,74850.1,41594.0,75.6,211.2,236.983,4687.702105263158,0.09,200.9,0.217,0.087,0.106,0.262,0.149,0.179,3.9975,1850569
50.0,WY,216109.0,2014,11.0,153.776007,137.378729,40217.3,59526.0,70.8,211.2,236.983,4687.702105263158,0.09,200.9,0.248,0.093,0.129,0.253,0.143,0.135,3.9975,583159
46.0,AK,283735.0,2014,12.0,172.781591,142.192695,53634.1,55466.0,64.9,210.0,236.252,4732.701363636364,0.12,197.0,0.272,0.109,0.131,0.261,0.131,0.096,3.864,737075
22.0,AL,116702.0,2014,12.0,1726.542766,1599.986225,207556.3,42001.0,72.1,210.0,236.252,4732.701363636364,0.12,197.0,0.243,0.094,0.113,0.263,0.133,0.154,3.864,4843737
31.0,AR,107222.0,2014,12.0,622.196716,729.442117,122126.9,44097.0,65.4,210.0,236.252,4732.701363636364,0.12,197.0,0.256,0.089,0.115,0.258,0.127,0.156,3.864,2968759
15.0,AZ,194947.0,2014,12.0,1685.677058,1932.215588,303007.6,40285.0,63.5,210.0,236.252,4732.701363636364,0.12,197.0,0.255,0.096,0.117,0.251,0.12,0.161,3.864,6732873
0.0,CA,428782.0,2014,12.0,36504.707939,14638.019978,2462170.6,47489.0,54.2,210.0,236.252,4732.701363636364,0.12,197.0,0.25,0.101,0.131,0.271,0.118,0.129,3.864,38586706
21.0,CO,276391.0,2014,12.0,1238.568391,702.504517,323964.3,50261.0,65.0,210.0,236.252,4732.701363636364,0.12,197.0,0.247,0.094,0.133,0.271,0.127,0.128,3.864,5352637
28.0,CT,240229.0,2014,12.0,2550.43659,1324.328794,265935.7,62126.0,67.4,210.0,236.252,4732.701363636364,0.12,197.0,0.231,0.084,0.11,0.283,0.139,0.154,3.864,3595697
49.0,DC,527251.0,2014,12.0,164.475735,42.070119,127953.1,63619.0,41.5,210.0,236.252,4732.701363636364,0.12,197.0,0.188,0.104,0.213,0.271,0.109,0.115,3.864,663603
44.0,DE,223055.0,2014,12.0,724.487677,514.180686,75553.6,46902.0,74.3,210.0,236.252,4732.701363636364,0.12,197.0,0.234,0.093,0.112,0.261,0.137,0.164,3.864,933131
3.0,FL,180328.0,2014,12.0,6209.417841,4779.137055,920088.4,43829.0,64.9,210.0,236.252,4732.701363636364,0.12,197.0,0.217,0.088,0.111,0.261,0.131,0.192,3.864,19853880
8.0,GA,148346.0,2014,12.0,7086.07554,3625.057654,524496.5,42964.0,62.9,210.0,236.252,4732.701363636364,0.12,197.0,0.264,0.094,0.121,0.278,0.119,0.124,3.864,10071204
39.0,HI,537461.0,2014,12.0,383.276674,152.878095,81873.4,42364.0,58.4,210.0,236.252,4732.701363636364,0.12,197.0,0.233,0.087,0.126,0.256,0.132,0.167,3.864,1415335
29.0,IA,127851.0,2014,12.0,773.170791,1165.444452,182992.3,49947.0,69.4,210.0,236.252,4732.701363636364,0.12,197.0,0.248,0.09,0.116,0.255,0.134,0.156,3.864,3110643
38.0,ID,180772.0,2014,12.0,407.256705,383.716468,67354.8,40827.0,69.6,210.0,236.252,4732.701363636364,0.12,197.0,0.278,0.094,0.114,0.246,0.124,0.144,3.864,1632248
4.0,IL,172865.0,2014,12.0,11902.282726,5408.794897,819693.7,50197.0,66.4,210.0,236.252,4732.701363636364,0.12,197.0,0.246,0.093,0.124,0.272,0.128,0.137,3.864,12885092
14.0,IN,120042.0,2014,12.0,4004.038617,2711.119792,345124.8,45287.0,70.1,210.0,236.252,4732.701363636364,0.12,197.0,0.254,0.093,0.116,0.266,0.13,0.142,3.864,6596019
32.0,KS,122387.0,2014,12.0,814.61697,995.067385,157801.9,51211.0,64.7,210.0,236.252,4732.701363636364,0.12,197.0,0.266,0.095,0.119,0.251,0.128,0.141,3.864,2901861
25.0,KY,115886.0,2014,12.0,3276.102899,2370.482807,197276.4,42161.0,67.6,210.0,236.252,4732.701363636364,0.12,197.0,0.243,0.091,0.113,0.271,0.134,0.148,3.864,4416992
24.0,LA,151830.0,2014,12.0,4240.092318,5637.587119,246817.7,46963.0,65.3,210.0,236.252,4732.701363636364,0.12,197.0,0.256,0.098,0.126,0.256,0.128,0.136,3.864,4645938
13.0,MA,343184.0,2014,12.0,2767.062316,2208.214835,506463.5,57329.0,63.0,210.0,236.252,4732.701363636364,0.12,197.0,0.221,0.092,0.123,0.279,0.135,0.15,3.864,6764864
18.0,MD,274617.0,2014,12.0,2866.210961,982.242247,371837.8,50708.0,66.2,210.0,236.252,4732.701363636364,0.12,197.0,0.24,0.089,0.124,0.28,0.131,0.137,3.864,5960064
40.0,ME,188478.0,2014,12.0,292.908433,244.659519,60351.6,45784.0,71.0,210.0,236.252,4732.701363636364,0.12,197.0,0.204,0.079,0.102,0.274,0.16,0.182,3.864,1331217
7.0,MI,124938.0,2014,12.0,10227.840266,4471.520429,482300.1,44084.0,73.8,210.0,236.252,4732.701363636364,0.12,197.0,0.236,0.096,0.109,0.265,0.14,0.154,3.864,9932033
20.0,MN,197031.0,2014,12.0,2567.863449,1734.026308,341441.8,51745.0,71.4,210.0,236.252,4732.701363636364,0.12,197.0,0.247,0.087,0.127,0.266,0.133,0.14,3.864,5452665
17.0,MO,128007.0,2014,12.0,1494.271045,1220.014129,307272.8,45689.0,70.5,210.0,236.252,4732.701363636364,0.12,197.0,0.243,0.091,0.12,0.261,0.133,0.152,3.864,6059130
30.0,MS,106488.0,2014,12.0,1316.170024,960.322926,109606.8,40143.0,73.2,210.0,236.252,4732.701363636364,0.12,197.0,0.263,0.094,0.112,0.259,0.128,0.144,3.864,2991892
43.0,MT,224632.0,2014,12.0,485.069269,114.126337,46804.0,45334.0,66.9,210.0,236.252,4732.701363636364,0.12,197.0,0.231,0.096,0.111,0.245,0.151,0.167,3.864,1022657
9.0,NC,157047.0,2014,12.0,4136.872106,2611.226917,513995.2,43838.0,66.4,210.0,236.252,4732.701363636364,0.12,197.0,0.246,0.091,0.114,0.274,0.128,0.147,3.864,9937295
47.0,ND,215803.0,2014,12.0,325.449823,454.431765,62531.0,63085.0,64.5,210.0,236.252,4732.701363636364,0.12,197.0,0.241,0.118,0.134,0.238,0.13,0.14,3.864,738736
37.0,NE,133260.0,2014,12.0,339.481057,615.632104,116720.3,54093.0,66.7,210.0,236.252,4732.701363636364,0.12,197.0,0.266,0.089,0.122,0.252,0.128,0.143,3.864,1879955
41.0,NH,228992.0,2014,12.0,809.169752,350.597059,78349.2,52473.0,72.2,210.0,236.252,4732.701363636364,0.12,197.0,0.217,0.085,0.103,0.286,0.153,0.157,3.864,1334257
10.0,NJ,301890.0,2014,12.0,10022.891205,2918.133984,574179.2,53239.0,65.2,210.0,236.252,4732.701363636364,0.12,197.0,0.239,0.085,0.114,0.285,0.131,0.145,3.864,8867277
35.0,NM,171376.0,2014,12.0,200.700703,243.096366,94864.3,39826.0,66.3,210.0,236.252,4732.701363636364,0.12,197.0,0.254,0.102,0.115,0.244,0.133,0.153,3.864,2090236
34.0,NV,204455.0,2014,12.0,597.753305,603.107133,147544.0,42759.0,56.0,210.0,236.252,4732.701363636364,0.12,197.0,0.245,0.093,0.126,0.272,0.122,0.142,3.864,2818935
2.0,NY,269022.0,2014,12.0,10708.782563,7395.686029,1561636.4,51567.0,52.9,210.0,236.252,4732.701363636364,0.12,197.0,0.227,0.095,0.129,0.274,0.129,0.146,3.864,19653431
6.0,OH,115057.0,2014,12.0,5785.764995,4494.885013,632182.2,46834.0,67.3,210.0,236.252,4732.701363636364,0.12,197.0,0.241,0.089,0.114,0.265,0.138,0.153,3.864,11606573
27.0,OK,110164.0,2014,12.0,1189.581022,531.598207,193504.2,51542.0,69.3,210.0,236.252,4732.701363636364,0.12,197.0,0.26,0.097,0.122,0.253,0.124,0.145,3.864,3879187
26.0,OR,258484.0,2014,12.0,1149.882327,1887.525427,198450.5,43052.0,62.8,210.0,236.252,4732.701363636364,0.12,197.0,0.227,0.087,0.125,0.262,0.139,0.16,3.864,3965447
5.0,PA,162697.0,2014,12.0,7130.905769,3220.025348,726960.1,50321.0,69.7,210.0,236.252,4732.701363636364,0.12,197.0,0.225,0.087,0.116,0.265,0.142,0.166,3.864,12792392
42.0,RI,241059.0,2014,12.0,689.223644,209.821839,58242.7,47865.0,61.8,210.0,236.252,4732.701363636364,0.12,197.0,0.218,0.095,0.119,0.272,0.138,0.158,3.864,1056511
23.0,SC,148561.0,2014,12.0,3055.012831,2300.916962,207319.6,41765.0,72.9,210.0,236.252,4732.701363636364,0.12,197.0,0.24,0.091,0.114,0.263,0.134,0.159,3.864,4826858
16.0,TN,138662.0,2014,12.0,6702.346729,2725.78917,326319.3,44714.0,66.7,210.0,236.252,4732.701363636364,0.12,197.0,0.242,0.093,0.115,0.268,0.132,0.15,3.864,6544617
1.0,TX,156823.0,2014,12.0,23375.724783,22601.43808,1592675.7,48996.0,62.2,210.0,236.252,4732.701363636364,0.12,197.0,0.281,0.098,0.129,0.266,0.111,0.115,3.864,26963092
33.0,UT,235542.0,2014,12.0,1117.688648,1008.306443,151653.7,39605.0,70.9,210.0,236.252,4732.701363636364,0.12,197.0,0.324,0.108,0.135,0.237,0.096,0.101,3.864,2938327
11.0,VA,248358.0,2014,12.0,1963.76967,1593.904247,490922.5,49587.0,68.7,210.0,236.252,4732.701363636364,0.12,197.0,0.242,0.092,0.122,0.276,0.129,0.14,3.864,8315430
48.0,VT,226972.0,2014,12.0,377.058635,298.875675,32329.1,49294.0,73.5,210.0,236.252,4732.701363636364,0.12,197.0,0.207,0.085,0.107,0.271,0.16,0.171,3.864,625693
12.0,WA,273355.0,2014,12.0,4253.03704,8647.460566,463705.5,49888.0,63.6,210.0,236.252,4732.701363636364,0.12,197.0,0.24,0.092,0.128,0.268,0.132,0.141,3.864,7057531
19.0,WI,153052.0,2014,12.0,1730.420562,1965.482857,312942.8,48515.0,67.8,210.0,236.252,4732.701363636364,0.12,197.0,0.238,0.092,0.115,0.267,0.137,0.151,3.864,5753199
36.0,WV,93148.0,2014,12.0,307.575362,529.968622,74850.1,41594.0,75.6,210.0,236.252,4732.701363636364,0.12,197.0,0.217,0.087,0.106,0.262,0.149,0.179,3.864,1850569
50.0,WY,216742.0,2014,12.0,116.794138,124.780138,40217.3,59526.0,70.8,210.0,236.252,4732.701363636364,0.12,197.0,0.248,0.093,0.129,0.253,0.143,0.135,3.864,583159
46.0,AK,284449.0,2015,1.0,166.312095,86.742937,54065.0,56504.0,62.3,210.0,234.747,4673.7015,0.11,192.0,0.271,0.111,0.136,0.251,0.131,0.1,3.67,738430
22.0,AL,116892.0,2015,1.0,1870.923794,1406.807684,206947.5,43826.0,70.0,210.0,234.747,4673.7015,0.11,192.0,0.243,0.09,0.115,0.261,0.134,0.158,3.67,4854803
31.0,AR,107482.0,2015,1.0,521.305684,466.705601,120865.2,45431.0,67.1,210.0,234.747,4673.7015,0.11,192.0,0.25,0.09,0.116,0.256,0.128,0.159,3.67,2979732
15.0,AZ,195371.0,2015,1.0,1649.861403,2058.861087,307062.6,41957.0,61.7,210.0,234.747,4673.7015,0.11,192.0,0.251,0.095,0.117,0.25,0.121,0.166,3.67,6832810
0.0,CA,430702.0,2015,1.0,31188.349163,12591.885686,2518399.5,50073.0,54.3,210.0,234.747,4673.7015,0.11,192.0,0.246,0.1,0.132,0.269,0.12,0.133,3.67,38904296
21.0,CO,279149.0,2015,1.0,1115.201602,632.904783,327143.0,51333.0,63.6,210.0,234.747,4673.7015,0.11,192.0,0.245,0.093,0.136,0.268,0.128,0.131,3.67,5454328
28.0,CT,240011.0,2015,1.0,2016.809828,1287.211356,268284.2,63352.0,66.5,210.0,234.747,4673.7015,0.11,192.0,0.229,0.087,0.108,0.278,0.142,0.156,3.67,3588561
49.0,DC,526152.0,2015,1.0,156.175884,49.705298,128720.2,67900.0,40.4,210.0,234.747,4673.7015,0.11,192.0,0.189,0.105,0.212,0.27,0.111,0.113,3.67,677014
44.0,DE,223539.0,2015,1.0,799.510653,362.917415,76773.7,49650.0,73.3,210.0,234.747,4673.7015,0.11,192.0,0.231,0.09,0.115,0.258,0.138,0.169,3.67,942065
3.0,FL,181342.0,2015,1.0,6239.260941,4433.040419,929324.3,45708.0,64.8,210.0,234.747,4673.7015,0.11,192.0,0.215,0.086,0.112,0.259,0.133,0.196,3.67,20219111
8.0,GA,148986.0,2015,1.0,7232.221781,2819.610078,532564.7,45160.0,62.9,210.0,234.747,4673.7015,0.11,192.0,0.263,0.092,0.12,0.277,0.121,0.127,3.67,10183353
39.0,HI,539709.0,2015,1.0,333.874215,181.101362,83001.3,43528.0,59.3,210.0,234.747,4673.7015,0.11,192.0,0.233,0.089,0.125,0.252,0.131,0.17,3.67,1422999
29.0,IA,128165.0,2015,1.0,805.250974,1055.492406,184782.5,52193.0,68.8,210.0,234.747,4673.7015,0.11,192.0,0.246,0.092,0.116,0.252,0.136,0.158,3.67,3122541
38.0,ID,181651.0,2015,1.0,423.106122,367.134721,68232.1,42369.0,70.0,210.0,234.747,4673.7015,0.11,192.0,0.276,0.092,0.115,0.246,0.125,0.147,3.67,1652495
4.0,IL,173234.0,2015,1.0,10407.007692,5212.994791,820333.5,52746.0,65.4,210.0,234.747,4673.7015,0.11,192.0,0.243,0.094,0.124,0.27,0.129,0.141,3.67,12859585
14.0,IN,120311.0,2015,1.0,4017.901287,2952.535074,341035.5,47429.0,69.4,210.0,234.747,4673.7015,0.11,192.0,0.253,0.095,0.114,0.262,0.132,0.145,3.67,6611442
32.0,KS,122764.0,2015,1.0,870.131525,815.189159,155212.7,51652.0,64.9,210.0,234.747,4673.7015,0.11,192.0,0.264,0.093,0.119,0.251,0.13,0.144,3.67,2910717
25.0,KY,116375.0,2015,1.0,3019.072174,2117.986907,197771.6,44002.0,67.9,210.0,234.747,4673.7015,0.11,192.0,0.242,0.09,0.112,0.267,0.136,0.152,3.67,4429126
24.0,LA,152121.0,2015,1.0,3035.625873,4871.055256,242406.8,47125.0,63.3,210.0,234.747,4673.7015,0.11,192.0,0.255,0.096,0.126,0.253,0.13,0.14,3.67,4666998
13.0,MA,345283.0,2015,1.0,2739.608373,1996.369756,509447.8,60363.0,60.5,210.0,234.747,4673.7015,0.11,192.0,0.218,0.091,0.125,0.275,0.138,0.153,3.67,6797484
18.0,MD,274583.0,2015,1.0,2419.711237,792.081989,376581.3,52484.0,67.1,210.0,234.747,4673.7015,0.11,192.0,0.237,0.091,0.122,0.277,0.133,0.141,3.67,5988528
40.0,ME,188445.0,2015,1.0,326.478594,204.081366,59728.4,46054.0,69.9,210.0,234.747,4673.7015,0.11,192.0,0.2,0.08,0.1,0.269,0.161,0.19,3.67,1329098
7.0,MI,125464.0,2015,1.0,9055.800207,4351.106387,485874.8,47212.0,74.6,210.0,234.747,4673.7015,0.11,192.0,0.235,0.095,0.111,0.261,0.141,0.159,3.67,9934483
20.0,MN,197500.0,2015,1.0,2292.548391,1555.826724,345361.8,54105.0,70.1,210.0,234.747,4673.7015,0.11,192.0,0.246,0.085,0.125,0.265,0.135,0.144,3.67,5484002
