SizeRank,StateName,Date,Avg_House_Price,year,month,day
29,IA,2011-02-28,120234.0,2011,2,28
30,MS,2011-02-28,105966.0,2011,2,28
31,AR,2011-02-28,102028.0,2011,2,28
32,KS,2011-02-28,119475.0,2011,2,28
33,UT,2011-02-28,200059.0,2011,2,28
34,NV,2011-02-28,146760.0,2011,2,28
35,NM,2011-02-28,171151.0,2011,2,28
36,WV,2011-02-28,88692.0,2011,2,28
37,NE,2011-02-28,122353.0,2011,2,28
38,ID,2011-02-28,149231.0,2011,2,28
39,HI,2011-02-28,473600.0,2011,2,28
40,ME,2011-02-28,186233.0,2011,2,28
41,NH,2011-02-28,218233.0,2011,2,28
42,RI,2011-02-28,240897.0,2011,2,28
43,MT,2011-02-28,200445.0,2011,2,28
44,DE,2011-02-28,230150.0,2011,2,28
45,SD,2011-02-28,148488.0,2011,2,28
46,AK,2011-02-28,262669.0,2011,2,28
47,ND,2011-02-28,170906.0,2011,2,28
48,VT,2011-02-28,227247.0,2011,2,28
49,DC,2011-02-28,420353.0,2011,2,28
50,WY,2011-02-28,196051.0,2011,2,28
0,CA,2011-03-31,321206.0,2011,3,31
1,TX,2011-03-31,133320.0,2011,3,31
2,NY,2011-03-31,261166.0,2011,3,31
3,FL,2011-03-31,143783.0,2011,3,31
4,IL,2011-03-31,169328.0,2011,3,31
5,PA,2011-03-31,163031.0,2011,3,31
6,OH,2011-03-31,114150.0,2011,3,31
7,MI,2011-03-31,98369.0,2011,3,31
8,GA,2011-03-31,129273.0,2011,3,31
9,NC,2011-03-31,154725.0,2011,3,31
10,NJ,2011-03-31,307492.0,2011,3,31
11,VA,2011-03-31,234011.0,2011,3,31
12,WA,2011-03-31,242145.0,2011,3,31
13,MA,2011-03-31,313152.0,2011,3,31
14,IN,2011-03-31,113806.0,2011,3,31
15,AZ,2011-03-31,144445.0,2011,3,31
16,TN,2011-03-31,131284.0,2011,3,31
17,MO,2011-03-31,124280.0,2011,3,31
18,MD,2011-03-31,259931.0,2011,3,31
19,WI,2011-03-31,149225.0,2011,3,31
20,MN,2011-03-31,172982.0,2011,3,31
21,CO,2011-03-31,225331.0,2011,3,31
22,AL,2011-03-31,114746.0,2011,3,31
23,SC,2011-03-31,144047.0,2011,3,31
24,LA,2011-03-31,147032.0,2011,3,31
25,KY,2011-03-31,111887.0,2011,3,31
26,OR,2011-03-31,217744.0,2011,3,31
27,OK,2011-03-31,103333.0,2011,3,31
28,CT,2011-03-31,255963.0,2011,3,31
29,IA,2011-03-31,119873.0,2011,3,31
30,MS,2011-03-31,105787.0,2011,3,31
31,AR,2011-03-31,101791.0,2011,3,31
32,KS,2011-03-31,118966.0,2011,3,31
33,UT,2011-03-31,198942.0,2011,3,31
34,NV,2011-03-31,144738.0,2011,3,31
35,NM,2011-03-31,170855.0,2011,3,31
36,WV,2011-03-31,88321.0,2011,3,31
37,NE,2011-03-31,122186.0,2011,3,31
38,ID,2011-03-31,148065.0,2011,3,31
39,HI,2011-03-31,472533.0,2011,3,31
40,ME,2011-03-31,186529.0,2011,3,31
41,NH,2011-03-31,217814.0,2011,3,31
42,RI,2011-03-31,239441.0,2011,3,31
43,MT,2011-03-31,199437.0,2011,3,31
44,DE,2011-03-31,228262.0,2011,3,31
45,SD,2011-03-31,148318.0,2011,3,31
46,AK,2011-03-31,261508.0,2011,3,31
47,ND,2011-03-31,171142.0,2011,3,31
48,VT,2011-03-31,226883.0,2011,3,31
49,DC,2011-03-31,419926.0,2011,3,31
50,WY,2011-03-31,195975.0,2011,3,31
0,CA,2011-04-30,318951.0,2011,4,30
1,TX,2011-04-30,132749.0,2011,4,30
2,NY,2011-04-30,260303.0,2011,4,30
3,FL,2011-04-30,142438.0,2011,4,30
4,IL,2011-04-30,167477.0,2011,4,30
5,PA,2011-04-30,162199.0,2011,4,30
6,OH,2011-04-30,113505.0,2011,4,30
7,MI,2011-04-30,97673.0,2011,4,30
8,GA,2011-04-30,127828.0,2011,4,30
9,NC,2011-04-30,153786.0,2011,4,30
10,NJ,2011-04-30,305331.0,2011,4,30
11,VA,2011-04-30,233107.0,2011,4,30
12,WA,2011-04-30,239829.0,2011,4,30
13,MA,2011-04-30,311383.0,2011,4,30
14,IN,2011-04-30,113363.0,2011,4,30
15,AZ,2011-04-30,142650.0,2011,4,30
16,TN,2011-04-30,130854.0,2011,4,30
17,MO,2011-04-30,123314.0,2011,4,30
18,MD,2011-04-30,258861.0,2011,4,30
19,WI,2011-04-30,148004.0,2011,4,30
20,MN,2011-04-30,171313.0,2011,4,30
21,CO,2011-04-30,224565.0,2011,4,30
22,AL,2011-04-30,114441.0,2011,4,30
23,SC,2011-04-30,143190.0,2011,4,30
24,LA,2011-04-30,146443.0,2011,4,30
25,KY,2011-04-30,111445.0,2011,4,30
26,OR,2011-04-30,215404.0,2011,4,30
27,OK,2011-04-30,102953.0,2011,4,30
28,CT,2011-04-30,254016.0,2011,4,30
29,IA,2011-04-30,119495.0,2011,4,30
30,MS,2011-04-30,105560.0,2011,4,30
31,AR,2011-04-30,101535.0,2011,4,30
32,KS,2011-04-30,118366.0,2011,4,30
33,UT,2011-04-30,197462.0,2011,4,30
34,NV,2011-04-30,143130.0,2011,4,30
35,NM,2011-04-30,170067.0,2011,4,30
36,WV,2011-04-30,88059.0,2011,4,30
37,NE,2011-04-30,121583.0,2011,4,30
38,ID,2011-04-30,146393.0,2011,4,30
39,HI,2011-04-30,469729.0,2011,4,30
40,ME,2011-04-30,185844.0,2011,4,30
41,NH,2011-04-30,217345.0,2011,4,30
42,RI,2011-04-30,238032.0,2011,4,30
43,MT,2011-04-30,198863.0,2011,4,30
44,DE,2011-04-30,226593.0,2011,4,30
45,SD,2011-04-30,148083.0,2011,4,30
46,AK,2011-04-30,260525.0,2011,4,30
47,ND,2011-04-30,171594.0,2011,4,30
48,VT,2011-04-30,226788.0,2011,4,30
49,DC,2011-04-30,420079.0,2011,4,30
50,WY,2011-04-30,195876.0,2011,4,30
0,CA,2011-05-31,315849.0,2011,5,31
1,TX,2011-05-31,132287.0,2011,5,31
2,NY,2011-05-31,259396.0,2011,5,31
3,FL,2011-05-31,141159.0,2011,5,31
4,IL,2011-05-31,166197.0,2011,5,31
5,PA,2011-05-31,161387.0,2011,5,31
6,OH,2011-05-31,112890.0,2011,5,31
7,MI,2011-05-31,96936.0,2011,5,31
8,GA,2011-05-31,126167.0,2011,5,31
9,NC,2011-05-31,152941.0,2011,5,31
10,NJ,2011-05-31,303087.0,2011,5,31
11,VA,2011-05-31,232318.0,2011,5,31
12,WA,2011-05-31,236411.0,2011,5,31
13,MA,2011-05-31,309809.0,2011,5,31
14,IN,2011-05-31,112974.0,2011,5,31
15,AZ,2011-05-31,140946.0,2011,5,31
16,TN,2011-05-31,130379.0,2011,5,31
17,MO,2011-05-31,122380.0,2011,5,31
18,MD,2011-05-31,257249.0,2011,5,31
19,WI,2011-05-31,146779.0,2011,5,31
20,MN,2011-05-31,169664.0,2011,5,31
21,CO,2011-05-31,223646.0,2011,5,31
22,AL,2011-05-31,114180.0,2011,5,31
23,SC,2011-05-31,142443.0,2011,5,31
24,LA,2011-05-31,145916.0,2011,5,31
25,KY,2011-05-31,111089.0,2011,5,31
26,OR,2011-05-31,213501.0,2011,5,31
27,OK,2011-05-31,102529.0,2011,5,31
28,CT,2011-05-31,252084.0,2011,5,31
29,IA,2011-05-31,119150.0,2011,5,31
30,MS,2011-05-31,105410.0,2011,5,31
31,AR,2011-05-31,101169.0,2011,5,31
32,KS,2011-05-31,117927.0,2011,5,31
33,UT,2011-05-31,196302.0,2011,5,31
34,NV,2011-05-31,142041.0,2011,5,31
35,NM,2011-05-31,168949.0,2011,5,31
36,WV,2011-05-31,87889.0,2011,5,31
37,NE,2011-05-31,121204.0,2011,5,31
38,ID,2011-05-31,144985.0,2011,5,31
39,HI,2011-05-31,468077.0,2011,5,31
40,ME,2011-05-31,185172.0,2011,5,31
41,NH,2011-05-31,216153.0,2011,5,31
42,RI,2011-05-31,236149.0,2011,5,31
43,MT,2011-05-31,198345.0,2011,5,31
44,DE,2011-05-31,224552.0,2011,5,31
45,SD,2011-05-31,147871.0,2011,5,31
46,AK,2011-05-31,259801.0,2011,5,31
47,ND,2011-05-31,171584.0,2011,5,31
48,VT,2011-05-31,226501.0,2011,5,31
49,DC,2011-05-31,418743.0,2011,5,31
50,WY,2011-05-31,195494.0,2011,5,31
0,CA,2011-06-30,314027.0,2011,6,30
1,TX,2011-06-30,131864.0,2011,6,30
2,NY,2011-06-30,258204.0,2011,6,30
3,FL,2011-06-30,140155.0,2011,6,30
4,IL,2011-06-30,164361.0,2011,6,30
5,PA,2011-06-30,160570.0,2011,6,30
6,OH,2011-06-30,112315.0,2011,6,30
7,MI,2011-06-30,96244.0,2011,6,30
8,GA,2011-06-30,124703.0,2011,6,30
9,NC,2011-06-30,152274.0,2011,6,30
10,NJ,2011-06-30,300969.0,2011,6,30
11,VA,2011-06-30,231803.0,2011,6,30
12,WA,2011-06-30,233830.0,2011,6,30
13,MA,2011-06-30,308756.0,2011,6,30
14,IN,2011-06-30,112642.0,2011,6,30
15,AZ,2011-06-30,139007.0,2011,6,30
16,TN,2011-06-30,130036.0,2011,6,30
17,MO,2011-06-30,121749.0,2011,6,30
18,MD,2011-06-30,255781.0,2011,6,30
19,WI,2011-06-30,145830.0,2011,6,30
20,MN,2011-06-30,168154.0,2011,6,30
21,CO,2011-06-30,222949.0,2011,6,30
22,AL,2011-06-30,113917.0,2011,6,30
23,SC,2011-06-30,141786.0,2011,6,30
24,LA,2011-06-30,145601.0,2011,6,30
25,KY,2011-06-30,110822.0,2011,6,30
26,OR,2011-06-30,212318.0,2011,6,30
27,OK,2011-06-30,102236.0,2011,6,30
28,CT,2011-06-30,250941.0,2011,6,30
29,IA,2011-06-30,118929.0,2011,6,30
30,MS,2011-06-30,105219.0,2011,6,30
31,AR,2011-06-30,100905.0,2011,6,30
32,KS,2011-06-30,117593.0,2011,6,30
33,UT,2011-06-30,195137.0,2011,6,30
34,NV,2011-06-30,140235.0,2011,6,30
35,NM,2011-06-30,167825.0,2011,6,30
36,WV,2011-06-30,87886.0,2011,6,30
37,NE,2011-06-30,120963.0,2011,6,30
38,ID,2011-06-30,144218.0,2011,6,30
39,HI,2011-06-30,466687.0,2011,6,30
40,ME,2011-06-30,184806.0,2011,6,30
41,NH,2011-06-30,214974.0,2011,6,30
42,RI,2011-06-30,234665.0,2011,6,30
43,MT,2011-06-30,198125.0,2011,6,30
44,DE,2011-06-30,222911.0,2011,6,30
45,SD,2011-06-30,147883.0,2011,6,30
46,AK,2011-06-30,259827.0,2011,6,30
47,ND,2011-06-30,171014.0,2011,6,30
48,VT,2011-06-30,226356.0,2011,6,30
49,DC,2011-06-30,417462.0,2011,6,30
50,WY,2011-06-30,194871.0,2011,6,30
0,CA,2011-07-31,312583.0,2011,7,31
1,TX,2011-07-31,131680.0,2011,7,31
2,NY,2011-07-31,257293.0,2011,7,31
3,FL,2011-07-31,139237.0,2011,7,31
4,IL,2011-07-31,163916.0,2011,7,31
5,PA,2011-07-31,159945.0,2011,7,31
6,OH,2011-07-31,111959.0,2011,7,31
7,MI,2011-07-31,95761.0,2011,7,31
8,GA,2011-07-31,123595.0,2011,7,31
9,NC,2011-07-31,151786.0,2011,7,31
10,NJ,2011-07-31,298814.0,2011,7,31
11,VA,2011-07-31,231415.0,2011,7,31
12,WA,2011-07-31,231585.0,2011,7,31
13,MA,2011-07-31,307832.0,2011,7,31
14,IN,2011-07-31,112524.0,2011,7,31
15,AZ,2011-07-31,138120.0,2011,7,31
16,TN,2011-07-31,129708.0,2011,7,31
17,MO,2011-07-31,121361.0,2011,7,31
18,MD,2011-07-31,254362.0,2011,7,31
19,WI,2011-07-31,144953.0,2011,7,31
20,MN,2011-07-31,166896.0,2011,7,31
21,CO,2011-07-31,222277.0,2011,7,31
22,AL,2011-07-31,113658.0,2011,7,31
23,SC,2011-07-31,141382.0,2011,7,31
24,LA,2011-07-31,145448.0,2011,7,31
25,KY,2011-07-31,110607.0,2011,7,31
26,OR,2011-07-31,211500.0,2011,7,31
27,OK,2011-07-31,102179.0,2011,7,31
28,CT,2011-07-31,249745.0,2011,7,31
29,IA,2011-07-31,118804.0,2011,7,31
30,MS,2011-07-31,105210.0,2011,7,31
31,AR,2011-07-31,100811.0,2011,7,31
32,KS,2011-07-31,117380.0,2011,7,31
33,UT,2011-07-31,194566.0,2011,7,31
34,NV,2011-07-31,139025.0,2011,7,31
35,NM,2011-07-31,167205.0,2011,7,31
36,WV,2011-07-31,87846.0,2011,7,31
37,NE,2011-07-31,121125.0,2011,7,31
38,ID,2011-07-31,144114.0,2011,7,31
39,HI,2011-07-31,465891.0,2011,7,31
40,ME,2011-07-31,184853.0,2011,7,31
41,NH,2011-07-31,213379.0,2011,7,31
42,RI,2011-07-31,233008.0,2011,7,31
43,MT,2011-07-31,197743.0,2011,7,31
44,DE,2011-07-31,221712.0,2011,7,31
45,SD,2011-07-31,147945.0,2011,7,31
46,AK,2011-07-31,260075.0,2011,7,31
47,ND,2011-07-31,170463.0,2011,7,31
48,VT,2011-07-31,226119.0,2011,7,31
49,DC,2011-07-31,416837.0,2011,7,31
50,WY,2011-07-31,194583.0,2011,7,31
0,CA,2011-08-31,311168.0,2011,8,31
1,TX,2011-08-31,131655.0,2011,8,31
2,NY,2011-08-31,256631.0,2011,8,31
3,FL,2011-08-31,138613.0,2011,8,31
4,IL,2011-08-31,162818.0,2011,8,31
5,PA,2011-08-31,159524.0,2011,8,31
6,OH,2011-08-31,111676.0,2011,8,31
7,MI,2011-08-31,95564.0,2011,8,31
8,GA,2011-08-31,122947.0,2011,8,31
9,NC,2011-08-31,151277.0,2011,8,31
10,NJ,2011-08-31,297114.0,2011,8,31
11,VA,2011-08-31,231263.0,2011,8,31
12,WA,2011-08-31,230164.0,2011,8,31
13,MA,2011-08-31,307104.0,2011,8,31
14,IN,2011-08-31,112602.0,2011,8,31
15,AZ,2011-08-31,137540.0,2011,8,31
16,TN,2011-08-31,129439.0,2011,8,31
17,MO,2011-08-31,120987.0,2011,8,31
18,MD,2011-08-31,253237.0,2011,8,31
19,WI,2011-08-31,144531.0,2011,8,31
20,MN,2011-08-31,166117.0,2011,8,31
21,CO,2011-08-31,222106.0,2011,8,31
22,AL,2011-08-31,113415.0,2011,8,31
23,SC,2011-08-31,140988.0,2011,8,31
24,LA,2011-08-31,145373.0,2011,8,31
25,KY,2011-08-31,110445.0,2011,8,31
26,OR,2011-08-31,210770.0,2011,8,31
27,OK,2011-08-31,102223.0,2011,8,31
28,CT,2011-08-31,248286.0,2011,8,31
29,IA,2011-08-31,118800.0,2011,8,31
30,MS,2011-08-31,105173.0,2011,8,31
31,AR,2011-08-31,100821.0,2011,8,31
32,KS,2011-08-31,117173.0,2011,8,31
33,UT,2011-08-31,194490.0,2011,8,31
34,NV,2011-08-31,137156.0,2011,8,31
35,NM,2011-08-31,166755.0,2011,8,31
36,WV,2011-08-31,87798.0,2011,8,31
37,NE,2011-08-31,121338.0,2011,8,31
38,ID,2011-08-31,143910.0,2011,8,31
39,HI,2011-08-31,464044.0,2011,8,31
40,ME,2011-08-31,184704.0,2011,8,31
41,NH,2011-08-31,212419.0,2011,8,31
42,RI,2011-08-31,231489.0,2011,8,31
43,MT,2011-08-31,197685.0,2011,8,31
44,DE,2011-08-31,220814.0,2011,8,31
45,SD,2011-08-31,148073.0,2011,8,31
46,AK,2011-08-31,260296.0,2011,8,31
47,ND,2011-08-31,170319.0,2011,8,31
48,VT,2011-08-31,225948.0,2011,8,31
49,DC,2011-08-31,415689.0,2011,8,31
50,WY,2011-08-31,194732.0,2011,8,31
0,CA,2011-09-30,309480.0,2011,9,30
1,TX,2011-09-30,131750.0,2011,9,30
2,NY,2011-09-30,256185.0,2011,9,30
3,FL,2011-09-30,138138.0,2011,9,30
4,IL,2011-09-30,162256.0,2011,9,30
5,PA,2011-09-30,159306.0,2011,9,30
6,OH,2011-09-30,111404.0,2011,9,30
7,MI,2011-09-30,95595.0,2011,9,30
8,GA,2011-09-30,122670.0,2011,9,30
9,NC,2011-09-30,150867.0,2011,9,30
10,NJ,2011-09-30,295630.0,2011,9,30
11,VA,2011-09-30,230903.0,2011,9,30
12,WA,2011-09-30,228522.0,2011,9,30
13,MA,2011-09-30,306184.0,2011,9,30
14,IN,2011-09-30,112735.0,2011,9,30
15,AZ,2011-09-30,137286.0,2011,9,30
16,TN,2011-09-30,129156.0,2011,9,30
17,MO,2011-09-30,120710.0,2011,9,30
18,MD,2011-09-30,252063.0,2011,9,30
19,WI,2011-09-30,144254.0,2011,9,30
20,MN,2011-09-30,165492.0,2011,9,30
21,CO,2011-09-30,222076.0,2011,9,30
22,AL,2011-09-30,113101.0,2011,9,30
23,SC,2011-09-30,140559.0,2011,9,30
24,LA,2011-09-30,145240.0,2011,9,30
25,KY,2011-09-30,110254.0,2011,9,30
26,OR,2011-09-30,210223.0,2011,9,30
27,OK,2011-09-30,102380.0,2011,9,30
28,CT,2011-09-30,246625.0,2011,9,30
29,IA,2011-09-30,118851.0,2011,9,30
30,MS,2011-09-30,105200.0,2011,9,30
31,AR,2011-09-30,100885.0,2011,9,30
32,KS,2011-09-30,117056.0,2011,9,30
33,UT,2011-09-30,193888.0,2011,9,30
34,NV,2011-09-30,136382.0,2011,9,30
35,NM,2011-09-30,166431.0,2011,9,30
36,WV,2011-09-30,87823.0,2011,9,30
37,NE,2011-09-30,121407.0,2011,9,30
38,ID,2011-09-30,143781.0,2011,9,30
39,HI,2011-09-30,461787.0,2011,9,30
40,ME,2011-09-30,184491.0,2011,9,30
41,NH,2011-09-30,211579.0,2011,9,30
42,RI,2011-09-30,230034.0,2011,9,30
43,MT,2011-09-30,197705.0,2011,9,30
44,DE,2011-09-30,219645.0,2011,9,30
45,SD,2011-09-30,148062.0,2011,9,30
46,AK,2011-09-30,260350.0,2011,9,30
47,ND,2011-09-30,170364.0,2011,9,30
48,VT,2011-09-30,225857.0,2011,9,30
49,DC,2011-09-30,415719.0,2011,9,30
50,WY,2011-09-30,195099.0,2011,9,30
0,CA,2011-10-31,307633.0,2011,10,31
1,TX,2011-10-31,131772.0,2011,10,31
2,NY,2011-10-31,255858.0,2011,10,31
3,FL,2011-10-31,137894.0,2011,10,31
4,IL,2011-10-31,160499.0,2011,10,31
5,PA,2011-10-31,159113.0,2011,10,31
6,OH,2011-10-31,111083.0,2011,10,31
7,MI,2011-10-31,95655.0,2011,10,31
8,GA,2011-10-31,122417.0,2011,10,31
9,NC,2011-10-31,150340.0,2011,10,31
10,NJ,2011-10-31,294198.0,2011,10,31
11,VA,2011-10-31,230415.0,2011,10,31
12,WA,2011-10-31,227036.0,2011,10,31
13,MA,2011-10-31,304887.0,2011,10,31
14,IN,2011-10-31,112789.0,2011,10,31
15,AZ,2011-10-31,137322.0,2011,10,31
16,TN,2011-10-31,128857.0,2011,10,31
17,MO,2011-10-31,120370.0,2011,10,31
18,MD,2011-10-31,251347.0,2011,10,31
19,WI,2011-10-31,144041.0,2011,10,31
20,MN,2011-10-31,164880.0,2011,10,31
21,CO,2011-10-31,222127.0,2011,10,31
22,AL,2011-10-31,112756.0,2011,10,31
23,SC,2011-10-31,140109.0,2011,10,31
24,LA,2011-10-31,145181.0,2011,10,31
25,KY,2011-10-31,110060.0,2011,10,31
26,OR,2011-10-31,209398.0,2011,10,31
27,OK,2011-10-31,102386.0,2011,10,31
28,CT,2011-10-31,244981.0,2011,10,31
29,IA,2011-10-31,118887.0,2011,10,31
30,MS,2011-10-31,105096.0,2011,10,31
31,AR,2011-10-31,100974.0,2011,10,31
32,KS,2011-10-31,116812.0,2011,10,31
33,UT,2011-10-31,193282.0,2011,10,31
34,NV,2011-10-31,135611.0,2011,10,31
35,NM,2011-10-31,166184.0,2011,10,31
36,WV,2011-10-31,87893.0,2011,10,31
37,NE,2011-10-31,121605.0,2011,10,31
38,ID,2011-10-31,143821.0,2011,10,31
39,HI,2011-10-31,460772.0,2011,10,31
40,ME,2011-10-31,184235.0,2011,10,31
41,NH,2011-10-31,211291.0,2011,10,31
42,RI,2011-10-31,228681.0,2011,10,31
43,MT,2011-10-31,197836.0,2011,10,31
44,DE,2011-10-31,218411.0,2011,10,31
45,SD,2011-10-31,148156.0,2011,10,31
46,AK,2011-10-31,260569.0,2011,10,31
47,ND,2011-10-31,170493.0,2011,10,31
48,VT,2011-10-31,225884.0,2011,10,31
49,DC,2011-10-31,415055.0,2011,10,31
50,WY,2011-10-31,195052.0,2011,10,31
0,CA,2011-11-30,306901.0,2011,11,30
1,TX,2011-11-30,131646.0,2011,11,30
2,NY,2011-11-30,255362.0,2011,11,30
3,FL,2011-11-30,137748.0,2011,11,30
4,IL,2011-11-30,159602.0,2011,11,30
5,PA,2011-11-30,158868.0,2011,11,30
6,OH,2011-11-30,110808.0,2011,11,30
7,MI,2011-11-30,95662.0,2011,11,30
8,GA,2011-11-30,122115.0,2011,11,30
9,NC,2011-11-30,149844.0,2011,11,30
10,NJ,2011-11-30,292448.0,2011,11,30
11,VA,2011-11-30,229879.0,2011,11,30
12,WA,2011-11-30,225575.0,2011,11,30
13,MA,2011-11-30,303458.0,2011,11,30
14,IN,2011-11-30,112780.0,2011,11,30
15,AZ,2011-11-30,137376.0,2011,11,30
16,TN,2011-11-30,128595.0,2011,11,30
17,MO,2011-11-30,120051.0,2011,11,30
18,MD,2011-11-30,250775.0,2011,11,30
19,WI,2011-11-30,143803.0,2011,11,30
20,MN,2011-11-30,164157.0,2011,11,30
21,CO,2011-11-30,222227.0,2011,11,30
22,AL,2011-11-30,112335.0,2011,11,30
23,SC,2011-11-30,139670.0,2011,11,30
24,LA,2011-11-30,145083.0,2011,11,30
25,KY,2011-11-30,110031.0,2011,11,30
26,OR,2011-11-30,208518.0,2011,11,30
27,OK,2011-11-30,102364.0,2011,11,30
28,CT,2011-11-30,243842.0,2011,11,30
29,IA,2011-11-30,118955.0,2011,11,30
30,MS,2011-11-30,105017.0,2011,11,30
31,AR,2011-11-30,101048.0,2011,11,30
32,KS,2011-11-30,116558.0,2011,11,30
33,UT,2011-11-30,192714.0,2011,11,30
34,NV,2011-11-30,134969.0,2011,11,30
35,NM,2011-11-30,165976.0,2011,11,30
36,WV,2011-11-30,88019.0,2011,11,30
37,NE,2011-11-30,121690.0,2011,11,30
38,ID,2011-11-30,144160.0,2011,11,30
39,HI,2011-11-30,458421.0,2011,11,30
40,ME,2011-11-30,183874.0,2011,11,30
41,NH,2011-11-30,210797.0,2011,11,30
42,RI,2011-11-30,226844.0,2011,11,30
43,MT,2011-11-30,197897.0,2011,11,30
44,DE,2011-11-30,217476.0,2011,11,30
45,SD,2011-11-30,148297.0,2011,11,30
46,AK,2011-11-30,260726.0,2011,11,30
47,ND,2011-11-30,170673.0,2011,11,30
48,VT,2011-11-30,226172.0,2011,11,30
49,DC,2011-11-30,414992.0,2011,11,30
50,WY,2011-11-30,195182.0,2011,11,30
0,CA,2011-12-31,305721.0,2011,12,31
1,TX,2011-12-31,131478.0,2011,12,31
2,NY,2011-12-31,254965.0,2011,12,31
3,FL,2011-12-31,137636.0,2011,12,31
4,IL,2011-12-31,158157.0,2011,12,31
5,PA,2011-12-31,158570.0,2011,12,31
6,OH,2011-12-31,110588.0,2011,12,31
7,MI,2011-12-31,95672.0,2011,12,31
8,GA,2011-12-31,121456.0,2011,12,31
9,NC,2011-12-31,149356.0,2011,12,31
10,NJ,2011-12-31,290631.0,2011,12,31
11,VA,2011-12-31,229597.0,2011,12,31
12,WA,2011-12-31,224405.0,2011,12,31
13,MA,2011-12-31,302123.0,2011,12,31
14,IN,2011-12-31,112653.0,2011,12,31
15,AZ,2011-12-31,138308.0,2011,12,31
16,TN,2011-12-31,128378.0,2011,12,31
17,MO,2011-12-31,119635.0,2011,12,31
18,MD,2011-12-31,250279.0,2011,12,31
19,WI,2011-12-31,143440.0,2011,12,31
20,MN,2011-12-31,163535.0,2011,12,31
21,CO,2011-12-31,222406.0,2011,12,31
22,AL,2011-12-31,112068.0,2011,12,31
23,SC,2011-12-31,139540.0,2011,12,31
24,LA,2011-12-31,144977.0,2011,12,31
25,KY,2011-12-31,110042.0,2011,12,31
26,OR,2011-12-31,207507.0,2011,12,31
27,OK,2011-12-31,102241.0,2011,12,31
28,CT,2011-12-31,242556.0,2011,12,31
29,IA,2011-12-31,119028.0,2011,12,31
30,MS,2011-12-31,104852.0,2011,12,31
31,AR,2011-12-31,101074.0,2011,12,31
32,KS,2011-12-31,116320.0,2011,12,31
33,UT,2011-12-31,193004.0,2011,12,31
34,NV,2011-12-31,134454.0,2011,12,31
35,NM,2011-12-31,165806.0,2011,12,31
36,WV,2011-12-31,88080.0,2011,12,31
37,NE,2011-12-31,121620.0,2011,12,31
38,ID,2011-12-31,144376.0,2011,12,31
39,HI,2011-12-31,457887.0,2011,12,31
40,ME,2011-12-31,183480.0,2011,12,31
41,NH,2011-12-31,210248.0,2011,12,31
42,RI,2011-12-31,225241.0,2011,12,31
43,MT,2011-12-31,198025.0,2011,12,31
44,DE,2011-12-31,216409.0,2011,12,31
45,SD,2011-12-31,148418.0,2011,12,31
46,AK,2011-12-31,261129.0,2011,12,31
47,ND,2011-12-31,170878.0,2011,12,31
48,VT,2011-12-31,226201.0,2011,12,31
49,DC,2011-12-31,413350.0,2011,12,31
50,WY,2011-12-31,195281.0,2011,12,31
0,CA,2012-01-31,304983.0,2012,1,31
1,TX,2012-01-31,131451.0,2012,1,31
2,NY,2012-01-31,254497.0,2012,1,31
3,FL,2012-01-31,137635.0,2012,1,31
4,IL,2012-01-31,157389.0,2012,1,31
5,PA,2012-01-31,158235.0,2012,1,31
6,OH,2012-01-31,110308.0,2012,1,31
7,MI,2012-01-31,95721.0,2012,1,31
8,GA,2012-01-31,120965.0,2012,1,31
9,NC,2012-01-31,149001.0,2012,1,31
10,NJ,2012-01-31,289014.0,2012,1,31
11,VA,2012-01-31,229346.0,2012,1,31
12,WA,2012-01-31,223678.0,2012,1,31
13,MA,2012-01-31,301164.0,2012,1,31
14,IN,2012-01-31,112500.0,2012,1,31
15,AZ,2012-01-31,138987.0,2012,1,31
16,TN,2012-01-31,128303.0,2012,1,31
17,MO,2012-01-31,119282.0,2012,1,31
18,MD,2012-01-31,249477.0,2012,1,31
19,WI,2012-01-31,143103.0,2012,1,31
20,MN,2012-01-31,163090.0,2012,1,31
21,CO,2012-01-31,222710.0,2012,1,31
22,AL,2012-01-31,112015.0,2012,1,31
23,SC,2012-01-31,139560.0,2012,1,31
24,LA,2012-01-31,144966.0,2012,1,31
25,KY,2012-01-31,110127.0,2012,1,31
26,OR,2012-01-31,206838.0,2012,1,31
27,OK,2012-01-31,102140.0,2012,1,31
28,CT,2012-01-31,241182.0,2012,1,31
29,IA,2012-01-31,118973.0,2012,1,31
30,MS,2012-01-31,104679.0,2012,1,31
31,AR,2012-01-31,101068.0,2012,1,31
32,KS,2012-01-31,116290.0,2012,1,31
33,UT,2012-01-31,193229.0,2012,1,31
34,NV,2012-01-31,134321.0,2012,1,31
35,NM,2012-01-31,165391.0,2012,1,31
36,WV,2012-01-31,88116.0,2012,1,31
37,NE,2012-01-31,121124.0,2012,1,31
38,ID,2012-01-31,144531.0,2012,1,31
39,HI,2012-01-31,457559.0,2012,1,31
40,ME,2012-01-31,182829.0,2012,1,31
41,NH,2012-01-31,209708.0,2012,1,31
42,RI,2012-01-31,224095.0,2012,1,31
43,MT,2012-01-31,198403.0,2012,1,31
44,DE,2012-01-31,215309.0,2012,1,31
45,SD,2012-01-31,148466.0,2012,1,31
46,AK,2012-01-31,261751.0,2012,1,31
47,ND,2012-01-31,171278.0,2012,1,31
48,VT,2012-01-31,226141.0,2012,1,31
