StateName,year,month,import_of_goods_rel,export_of_goods_rel,gdp_of_goods_rel,Real_PerCap_rel,house_ownership_rel,PPI_Lumber_of_goods_rel,CPI_of_goods_rel,NASDAQ_Index_rel,Fed_Interest_Rate_rel,PPI_ALL_Index_rel,Children 0-18_rel,Adults 19-25_rel,Adults 26-34_rel,Adults 35-54_rel,Adults 55-64_rel,Adults 65+_rel,MORTGAGE_rel,Avg_House_Price_rel
HI,2016,7.0,0.6837281329113923,3.0534999186991865,1.109692782641521,1.0519153108149117,0.9763113367174281,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9626556016597512,0.8541666666666666,1.128440366972477,0.8975265017667845,1.1250000000000002,1.151315789473684,0.5974296630774575,1.0787316615730516
IA,2016,7.0,0.8555801580078372,1.0917549465490402,1.1473963291108344,1.0518702838299852,0.9459459459459459,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9721115537848606,0.9381443298969072,1.0740740740740742,0.880701754385965,1.1440677966101696,1.1478873239436622,0.5974296630774575,1.0841972126383874
ID,2016,7.0,1.011360100530578,0.8464901538814883,1.1252722277089822,1.1253591489141408,0.94,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9480968858131489,0.9166666666666666,0.9752066115702479,0.9063670411985018,1.1071428571428572,1.3304347826086955,0.5974296630774575,0.9937659338132031
IL,2016,7.0,1.2102239908912718,1.2003150303575445,1.0790781755481338,1.0864401528451926,0.9477503628447024,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9166666666666666,0.9473684210526315,1.016260162601626,0.9175257731958764,1.212962962962963,1.2083333333333333,0.5974296630774575,0.7992979476787192
IN,2016,7.0,1.7054738563184744,1.3543853559983978,1.0690965236000105,1.1178301777209896,0.9529569892473119,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9545454545454545,1.0930232558139537,0.9583333333333334,0.8831615120274915,1.1666666666666667,1.192,0.5974296630774575,1.0341130285433875
KS,2016,7.0,1.164874282162834,0.8635631452432005,1.1241911545247634,1.0082095082095082,0.9752906976744186,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9886792452830189,0.9896907216494846,0.9914529914529915,0.8857142857142857,1.1607142857142858,1.15625,0.5974296630774575,1.060114309872438
KY,2016,7.0,1.5360428785365625,1.518116302281369,1.0769684346070303,1.0778904269838174,0.9326923076923078,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9641434262948206,1.0714285714285714,0.9495798319327732,0.8855218855218856,1.1416666666666668,1.2015503875968991,0.5974296630774575,1.0559397624265578
LA,2016,7.0,0.45537712376903383,1.1975682999450756,1.0111822830809925,0.975726917190954,0.8734693877551021,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9479553903345724,0.9207920792079207,1.0956521739130434,0.8999999999999999,1.1206896551724137,1.2083333333333333,0.5974296630774575,1.0341120488769655
MA,2016,7.0,1.0138301473364675,0.9022088692548746,1.1670322005226992,1.098510860983089,0.908675799086758,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9159663865546219,0.978021978021978,1.0948275862068966,0.8737864077669903,1.169491525423729,1.2248062015503876,0.5974296630774575,1.040510241781052
MD,2016,7.0,1.6729440543905636,0.9423269085810432,1.166117505324782,1.064259013864441,0.9419263456090652,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9370078740157479,0.9340659340659342,1.0973451327433628,0.898360655737705,1.1551724137931034,1.2066115702479339,0.5974296630774575,0.8127667797235874
ME,2016,7.0,0.586690292257361,0.9634431052631579,1.0271705737684556,1.101483030706341,0.9824086603518266,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9192825112107622,0.96,1.0699999999999998,0.8296529968454259,1.1838235294117647,1.2781456953642385,0.5974296630774575,0.9415711594868383
MI,2016,7.0,1.4165353190242573,1.2260840229445507,1.0720114620853116,1.1443453799942787,0.9591567852437417,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9027237354085603,1.0444444444444445,1.018018018018018,0.8682432432432433,1.2016806722689075,1.265625,0.5974296630774575,0.9792702145714632
MN,2016,7.0,0.918307933897955,1.0334216561535363,1.140660705486844,1.0928399518652225,0.9904240766073873,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9607843137254901,0.913978494623656,1.0508474576271187,0.867109634551495,1.1929824561403508,1.2521008403361344,0.5974296630774575,0.9833014061731968
MO,2016,7.0,1.2092221003191974,1.104021357939406,1.0429683355710202,1.0346291853330218,0.9341736694677871,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9568627450980391,0.9354838709677419,1.0085470085470085,0.8919860627177701,1.170940170940171,1.1954887218045112,0.5974296630774575,0.9743164812654699
MS,2016,7.0,0.8620739374124242,2.0609682738669237,0.9974224927553115,1.0482339730502246,0.9244031830238727,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9323843416370107,0.9894736842105263,0.9732142857142857,0.9205776173285198,1.1517857142857142,1.2276422764227641,0.5974296630774575,0.9592420235601196
MT,2016,7.0,0.826236589518489,0.8561242694497154,1.1086108462525457,1.1088401697312589,0.9544807965860597,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.90625,0.968421052631579,1.0188679245283019,0.8566308243727597,1.1889763779527558,1.2992700729927005,0.5974296630774575,1.099626343263516
NC,2016,7.0,0.9858166469428008,1.2553353192705357,1.0845027061979842,1.0095908625237047,0.946685878962536,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9272030651340996,1.0235294117647058,0.9663865546218489,0.9152542372881357,1.1196581196581197,1.2601626016260163,0.5974296630774575,0.9627646741190933
ND,2016,7.0,0.7224808065190138,1.7586084596375617,1.57908986141756,1.065935298185284,0.921921921921922,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,1.0340425531914894,0.8916666666666667,1.173913043478261,0.9094339622641509,1.0234375,1.0510948905109487,0.5974296630774575,1.3854543037714644
NE,2016,7.0,1.1173709784661883,1.3918528906449148,1.2115146752450678,1.082591895373031,0.9770114942528736,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9522058823529411,1.0217391304347827,1.0084745762711864,0.8992805755395683,1.1621621621621623,1.1640625,0.5974296630774575,1.1246342799029962
NH,2016,7.0,0.78158001485096,0.9911532487146529,1.1266763789798189,1.118353735578616,0.9573333333333333,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.8860759493670887,1.025,1.0188679245283019,0.8425925925925927,1.2248062015503876,1.3629032258064517,0.5974296630774575,0.9557228821261792
NJ,2016,7.0,0.8882990523443075,0.995621386680283,1.0156426558126683,1.037363739345206,0.924219910846954,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9365079365079364,1.0,1.0454545454545454,0.8906752411575564,1.1946902654867257,1.1782945736434107,0.5974296630774575,0.8091626797411464
NM,2016,7.0,1.255449947761194,1.11671979296875,1.056907567085832,1.0490238173414492,0.9573863636363636,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9151291512915128,0.9587628865979381,1.0172413793103448,0.8999999999999999,1.1652173913043478,1.25,0.5974296630774575,0.8951537674151241
NV,2016,7.0,1.630384756452552,1.991974566084788,1.0151510195285367,1.0950336071695295,0.8569182389937107,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.8962962962962963,1.0470588235294116,0.9921875,0.9236111111111113,1.1061946902654867,1.3130434782608695,0.5974296630774575,0.774470463421899
NY,2016,7.0,1.1038741625875803,0.9001890676555419,1.1833330918075398,1.1206317622186295,0.9363636363636364,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9176954732510288,0.9789473684210526,1.1293103448275863,0.8963210702341138,1.1379310344827587,1.1679389312977098,0.5974296630774575,0.9714344963450672
OH,2016,7.0,1.160448380221467,1.1371432949972975,1.0882231787663075,1.1064767946727858,0.9336158192090395,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9370078740157479,1.0,1.0175438596491229,0.8767123287671234,1.184873949579832,1.2014925373134329,0.5974296630774575,0.9482594475070252
OK,2016,7.0,1.0374514289967254,1.2186606441810999,1.2236942872745722,0.9545658194851743,0.9488636363636362,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9813432835820896,0.968421052631579,1.0166666666666666,0.911111111111111,1.1043478260869566,1.1278195488721803,0.5974296630774575,1.1025815022603676
OR,2016,7.0,1.0262855988949549,1.2227308745736534,1.1570823114091993,1.1020384005303157,0.945619335347432,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9176954732510288,0.9777777777777777,1.0241935483870968,0.905263157894737,1.0793650793650795,1.2803030303030303,0.5974296630774575,1.061427505595623
PA,2016,7.0,1.0428549949443882,1.0510214786681358,1.1334879573648442,1.1240032407999658,0.9435261707988981,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9327731092436975,0.9767441860465118,1.1333333333333333,0.8595317725752509,1.178861788617886,1.1610738255033557,0.5974296630774575,0.9496001215675459
RI,2016,7.0,1.928194952638701,1.4789181929681112,1.0688716703705106,1.0846213895394223,0.8728682170542635,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.922077922077922,0.9795918367346939,1.1214953271028036,0.8566775244299675,1.218487394957983,1.1798561151079137,0.5974296630774575,0.8512601387132009
SC,2016,7.0,1.2223200056352679,1.8913674488201282,1.13916403958463,1.0980581323438465,0.93234100135318,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9257812499999999,0.9775280898876404,1.045045045045045,0.8951048951048952,1.088,1.2706766917293233,0.5974296630774575,0.9493104065914383
TN,2016,7.0,1.3522345789961188,1.4575803265772196,1.1487856068766908,1.0907710280373832,0.9260808926080893,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9561752988047808,1.0232558139534884,0.9915966386554622,0.9013605442176872,1.090909090909091,1.2170542635658914,0.5974296630774575,1.0356179243016126
TX,2016,7.0,0.8239470033325347,1.2025765558079062,1.2724651203130524,1.0347205655917244,0.9389312977099237,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9425675675675677,1.0,1.015625,0.9323843416370107,1.1414141414141414,1.2,0.5974296630774575,1.2251030819763784
UT,2016,7.0,2.234823760831889,0.6860407565404139,1.2281559481633624,1.1092299429682104,0.9356955380577427,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9756838905775076,0.8780487804878049,0.9290780141843973,1.0127659574468084,1.1686746987951806,1.1797752808988764,0.5974296630774575,1.0294385620737652
VA,2016,7.0,1.1858521192089162,0.8255848350948682,1.1015567015801875,1.0575287542523895,0.9390934844192635,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9372549019607843,0.9887640449438202,1.0614035087719298,0.9006622516556292,1.1271186440677967,1.221311475409836,0.5974296630774575,0.9169437124372608
VT,2016,7.0,1.0281910918600852,0.7910872724052426,1.0726020190389216,1.116107841192161,0.9793956043956044,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9189189189189189,1.0119047619047619,1.0392156862745099,0.8181818181818182,1.1777777777777778,1.3381294964028776,0.5974296630774575,0.9674837334765263
WA,2016,7.0,1.0441938618698048,1.1969444701437522,1.2397660336017169,1.1075237029372638,0.9305135951661632,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9365079365079364,1.0229885057471264,1.056910569105691,0.8859060402684564,1.090909090909091,1.2521008403361344,0.5974296630774575,0.9992700935721245
WI,2016,7.0,1.0876908815003254,1.1812189451391688,1.1127571123783677,1.0898475094638236,0.9616477272727272,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9435483870967742,0.9782608695652174,1.0176991150442478,0.8628762541806021,1.2203389830508475,1.2307692307692308,0.5974296630774575,0.9312369788685638
WV,2016,7.0,1.0068286539895601,0.9280997327335274,1.0538130841121496,1.043319868156923,0.961439588688946,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9774774774774775,1.0119047619047619,0.9285714285714285,0.88659793814433,1.072463768115942,1.2287581699346406,0.5974296630774575,1.0315024232633279
WY,2016,7.0,0.2491870035714286,1.0742961031518625,0.9203432250604696,0.9568808599787066,0.9577080491132334,1.251069028711057,1.1316231017938108,2.0776650517910897,0.09898477157360407,1.0370165745856352,0.9732824427480916,0.9468085106382979,1.0431034482758619,0.8626760563380282,1.1557377049180326,1.2195121951219512,0.5974296630774575,1.104651105999111
AK,2016,8.0,1.8406176487053885,7.926139006685768,1.0952583001888772,1.0539671470633813,0.9819277108433735,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9645390070921988,0.9026548672566371,1.1639344262295082,0.8685121107266437,1.1,1.3918918918918919,0.5965613060090309,1.1157759557443445
AL,2016,8.0,1.5465575217357248,1.5184516732460078,1.0526787102698087,1.0313905591591308,0.9547945205479452,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9341085271317829,0.9473684210526315,1.0176991150442478,0.9148936170212767,1.1440677966101696,1.1925925925925926,0.5965613060090309,0.9288465948177024
AR,2016,8.0,1.2386547239819004,0.7726627263437563,1.0852130192938974,1.1198057731254423,0.9811320754716979,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9619771863117871,1.011111111111111,0.9912280701754386,0.9094202898550724,1.1025641025641024,1.1560283687943265,0.5965613060090309,1.02543196201095
AZ,2016,8.0,1.2135029916958042,1.118176566163142,1.0457000280446023,1.0927708060666719,0.8958031837916064,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.8924731182795698,1.0444444444444445,0.9365079365079364,0.9248120300751879,1.1523809523809523,1.2835820895522387,0.5965613060090309,0.8795746584255042
CA,2016,8.0,1.2896093880907138,1.2767876342752664,1.2105955499651506,1.18364877514212,0.9356521739130435,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.900735294117647,0.9702970297029703,1.0555555555555556,0.9270833333333335,1.1862745098039216,1.2232142857142858,0.5965613060090309,1.0345072752033062
CO,2016,8.0,1.2781839588074648,1.050799165706763,1.207575169086692,1.091286929322793,0.9043478260869565,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9305019305019304,1.0,1.0227272727272727,0.8933333333333334,1.1327433628318584,1.3106796116504855,0.5965613060090309,1.339208334177831
CT,2016,8.0,0.9068730964342001,0.9640076759188525,0.9234711753105699,1.0413889521084632,0.9080622347949081,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9036144578313253,1.073170731707317,1.0784313725490198,0.8662420382165605,1.218487394957983,1.1940298507462686,0.5965613060090309,0.7702439601402826
DC,2016,8.0,0.8748380519480521,0.4588805248091603,1.1369810872302206,1.1607328718465528,0.9251700680272108,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9186602870813397,0.9189189189189189,1.31055900621118,0.9473684210526317,0.9304347826086956,1.0084745762711864,0.5965613060090309,1.2183888733722026
DE,2016,8.0,0.4376712860419398,0.8259580580932303,1.0883230458153361,1.0861877490582061,0.958005249343832,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.8871595330739299,0.9,1.110091743119266,0.8784722222222223,1.165289256198347,1.2941176470588234,0.5965613060090309,0.8665986812287089
FL,2016,8.0,1.4659928501625012,1.14014531986532,1.0852497763728333,1.0664987056213018,0.9043600562587905,1.2602321319486869,1.1337157238869984,2.1575003584732495,0.10152284263959392,1.030939226519337,0.9141630901287553,1.0,1.0462962962962963,0.9074733096085409,1.1260504201680674,1.149425287356322,0.5965613060090309,0.8663698319708593
